央视频道,#genre#
咪咕直播-54「IPV6」,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-55「IPV6」,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-56「IPV6」,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
咪咕直播1,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225758/index.m3u8
咪咕直播2,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
咪咕直播3,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225897/index.m3u8
咪咕直播4,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225901/index.m3u8
咪咕直播5,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225903/index.m3u8
咪咕直播6,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225905/index.m3u8
咪咕直播7,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225910/index.m3u8
咪咕直播8,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225912/index.m3u8
咪咕直播9,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225914/index.m3u8
咪咕直播10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226031/index.m3u8
咪咕直播11,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播12,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播13,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
咪咕直播14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
咪咕4K,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
爱上4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
江苏8K测试,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
河南卫视4K频道,http://106.42.109.14:2001/rtp/239.16.20.199:11990
香港有線新聞,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBSG,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Love Nature 4K,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5001/index.m3u8
loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
N TB4K,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5000/index.m3u8
MY ZEN4K,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5002/index.m3u8
ULTRA REX,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5003/index.m3u8
KNHO4K,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5004/index.m3u8
CEPNAA UHD,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/5005/index.m3u8
Q MUSIC,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9001/index.m3u8
BRIDGE DELUXE,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9012/index.m3u8
Discovery,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9011/index.m3u8
Animal Plant,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9016/index.m3u8
Star Hollywood,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9017/index.m3u8
FX,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9018/index.m3u8
Travel,,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9019/index.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
Bloomberg TV+ UHD (2160p),https://bc20d7c2a7b14dd0ae827a2e3eb99116.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-gb_Bloomberg/playlist.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
EDGESport,https://edgesports-sportstribal.amagi.tv/playlist.m3u8
EDGESport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
Euronews,https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8
Euronews,https://rakuten-euronews-10-be.samsung.wurl.tv/playlist.m3u8
Fashion TV,https://fashiontv-fashiontv-5-nl.samsung.wurl.tv/playlist.m3u8
Fashion TV UHD,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Fashion Life,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/1010/index.m3u8
FOX News Now,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
FOX 5 New York,https://lnc-wnyw.tubi.video/index.m3u8
FOX 5 Washington DC,https://lnc-wttg.tubi.video/index.m3u8
GB News,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8
Global News,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/live-audio_1=96000-video=2499968.m3u8
Global TV,https://stmv.video.gmpro.top/global/global/playlist.m3u8
History,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9023/index.m3u8
History2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/1052/index.m3u8
History2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/9013/index.m3u8
NASA TV UHD,https://endpnt.com/hls/nasa4k60/playlist.m3u8
National Geographic Abu Dhabi (1080p),https://vo-live.cdb.cdn.orange.com/Content/Channel/NationalGeographicHDChannel/HLS/index.m3u8
NBC Chicago News,https://nbculocalfast.akamaized.net/hls/live/2096797/nbcchicago/master.m3u8
News 12 New York,https://lnc-news12.tubi.video/index.m3u8
NHK World Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
BFM,https://ncdn-live-bfm.pfd.sfr.net/shls/LIVE$BFM_PARIS/index.m3u8?end=END&start=LIVE&checkedby:iptvcat.com
Mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
Persiana 4Kurd,https://4kuhls.persiana.live/hls/stream.m3u8
Real Wild,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-realwildnz-samsungnz/playlist.m3u8
Top Cine,https://olympusamagi.pc.cdn.bitgravity.com/TopCine-roku/master.m3u8
TRACE Sport Stars,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8
TV BRICS Chinese,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
Xplore (1080p),http://xlpore-samsungus.amagi.tv/playlist.m3u8
Yahoo! Finance (1080p),https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8
日テレNEWS24,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS349&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
チャンネル銀河,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS305&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ朝日,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ東京,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ABC News Australia,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
Action 24,http://actionlive.siliconweb.com/actionabr/actiontv/playlist.m3u8
Action Hollywood Movies,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8
Abu Dhabi Sports 1,https://vo-live.cdb.cdn.orange.com/Content/Channel/AbuDhabiSportsChannel1/HLS/index.m3u8
Abu Dhabi Sports 2,https://vo-live.cdb.cdn.orange.com/Content/Channel/AbuDhabiSportsChannel2/HLS/index.m3u8
Abu Dhabi Emirates,https://vo-live.cdb.cdn.orange.com/Content/Channel/EmiratesChannel/HLS/index.m3u8
Abu Dhabi Aloula,https://vo-live.cdb.cdn.orange.com/Content/Channel/AbuDhabiChannel/HLS/index.m3u8
ADB TV,https://streamer-a03.videos.sapo.pt/live/sobrenaturaltv_3/playlist.m3u8
Aeolos TV,https://cdn.istoikona.com/aeolostv/live/playlist.m3u8
Africanews,https://rakuten-africanews-1-pt.samsung.wurl.tv/manifest/playlist.m3u8
AIVA TV HD,http://moobl.ru/hls/AIVA_hd.m3u8
Al Jazeera english,https://d1cy85syyhvqz5.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/aljazeeraLive/AJE/index.m3u8
BBC America East,https://bcovlive-a.akamaihd.net/cde8d9416f6d4f1da0a4e8cfde6e8b2c/us-east-1/6240731308001/playlist.m3u8
BBC Drama2,https://bbceu-bbcdrama-2-it.samsung.wurl.tv/playlist.m3u8
BBC Drama3,https://bbceu-bbcdrama-3-it.samsung.wurl.tv/playlist.m3u8
BBC News,http://livetv.ktv.zone/60/play.m3u8
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
BBC News (North America),https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
BBC News Asia Pacific,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs15
BBC World News South Asia,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(01)/index.m3u8
BeIN SPORTS XTRA En Espanol,https://lnc-bein-espanol.tubi.video/playlist.m3u8
Black News Channel,https://blacknewschannel-xumo-us.amagi.tv/hls/amagi_hls_data_blacknews-blacknewschannel-xumo/CDN/master.m3u8
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw1933970761_1509977631/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8?icpid=3&RTS=1674386344&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
斗鱼4K影院,http://192.168.1.18:35455/douyu/9249162

百视通,#genre#
CCTV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226153/index.m3u8
CCTV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226247/index.m3u8
CCTV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226668/index.m3u8
CCTV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226670/index.m3u8
CCTV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226733/index.m3u8
CCTV2,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226220/index.m3u8
CCTV3,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226490/index.m3u8
CCTV4,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226539/index.m3u8
CCTV5,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226365/index.m3u8
CCTV5,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226587/index.m3u8
CCTV5+,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226361/index.m3u8
CCTV6,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226492/index.m3u8
CCTV7,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226432/index.m3u8
CCTV8,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226150/index.m3u8
CCTV8,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226589/index.m3u8
CCTV9,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226434/index.m3u8
CCTV10,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226164/index.m3u8
CCTV11,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226541/index.m3u8
CCTV12,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226436/index.m3u8
CCTV13,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226438/index.m3u8
CCTV13,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226705/index.m3u8
CCTV14,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226166/index.m3u8
CCTV15,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226616/index.m3u8
CCTV16,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226413/index.m3u8
CCTV17,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226407/index.m3u8
CETV1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226672/index.m3u8
东方卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226155/index.m3u8
东方卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226735/index.m3u8
江苏卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226157/index.m3u8
江苏卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226737/index.m3u8
北京卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226739/index.m3u8
北京卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226161/index.m3u8
湖北卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226159/index.m3u8
湖南卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226193/index.m3u8
湖南卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226656/index.m3u8
山东卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226162/index.m3u8
天津卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226191/index.m3u8
黑龙江卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226142/index.m3u8
浙江卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226144/index.m3u8
深圳卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226199/index.m3u8
安徽卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226205/index.m3u8
江西卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226207/index.m3u8
河北卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226442/index.m3u8
海南卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226450/index.m3u8
四川卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226454/index.m3u8
辽宁卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226209/index.m3u8
第一财经,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226172/index.m3u8
纪实人文,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226174/index.m3u8
都市剧场,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226176/index.m3u8
广东卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226180/index.m3u8
东南卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226182/index.m3u8
甘肃卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226240/index.m3u8
贵州卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226547/index.m3u8
重庆卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226551/index.m3u8
东方财经,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226602/index.m3u8
河南卫视,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226614/index.m3u8
北京少儿,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221225643/index.m3u8
游戏风云,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226187/index.m3u8
动漫秀场,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226197/index.m3u8
生活时尚,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226358/index.m3u8
欢笑剧场,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226203/index.m3u8
新闻综合,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226620/index.m3u8
卡酷少儿,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226654/index.m3u8
金鹰卡通,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226703/index.m3u8
best1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226130/index.m3u8
best2,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226132/index.m3u8
best3,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226134/index.m3u8
best4,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226136/index.m3u8
best5,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226138/index.m3u8
best6,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226141/index.m3u8
best7,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226145/index.m3u8
best8,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226147/index.m3u8
best9,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226149/index.m3u8
best10,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226151/index.m3u8
咪咕1,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226188/index.m3u8
咪咕2,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226190/index.m3u8
咪咕3,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226192/index.m3u8
咪咕4,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226194/index.m3u8
咪咕5,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226196/index.m3u8
咪咕6,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226215/index.m3u8
咪咕7,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226217/index.m3u8
咪咕8,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226219/index.m3u8
咪咕9,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226221/index.m3u8
咪咕10,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226223/index.m3u8
咪咕11,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226225/index.m3u8
咪咕12,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226227/index.m3u8
咪咕13,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226229/index.m3u8
咪咕14,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226273/index.m3u8
咪咕15,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226326/index.m3u8
咪咕16,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226328/index.m3u8
咪咕17,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226340/index.m3u8
咪咕18-4K,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226351/index.m3u8
咪咕19,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226352/index.m3u8
咪咕20,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226355/index.m3u8
咪咕21,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226357/index.m3u8
咪咕22,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226359/index.m3u8
咪咕23,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226367/index.m3u8
咪咕24,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226401/index.m3u8
咪咕25,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226403/index.m3u8
咪咕26,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226494/index.m3u8
咪咕27,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226496/index.m3u8
咪咕28,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226498/index.m3u8
咪咕29,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226500/index.m3u8
咪咕30,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226504/index.m3u8
咪咕31,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226506/index.m3u8
咪咕32,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226508/index.m3u8
咪咕33,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226591/index.m3u8
咪咕34,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226593/index.m3u8
咪咕35,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226595/index.m3u8
咪咕36,http://[2409:8087:74f1:21::8]/000000001000/PLTV/88888888/224/3221226599/index.m3u8

国际台,#genre#
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
BBC,https://bcovlive-a.akamaihd.net/4e7f273ae0a04ad6b7d2e543df61e362/us-west-2/6240731308001/playlist.m3u8
Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
半岛新闻「英语」,https://live-hls-web-aje.getaj.net/AJE/02.m3u8?zshijdp
半岛新闻「阿拉伯」,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
KCTV_광주,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
法·24台,http://tv.balkanweb.com/news24/livestream/playlist.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
泰·THAIPBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
美国mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
泰国 ASTV News 1,http://news1.live14.com/stream/news1_hi.m3u8
半岛电视台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
日テレNEWS24,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS349&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日本テレビ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK_BS1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS101&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK教育,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
美国CNN,https://i.mjh.nz/SamsungTVPlus/GBBD8000016N.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
韩国KBS,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
